Month,Activity,Modality,Entity,Woreda,FDP_ID,FDP/Site Name,Checklist Type,Required Count,Latitude,Longitude,GPS,Achieved,Gap,Completion %,Status,Visited Status
May 2025,Activity 1 Relief,Cash,TPM,Babile,REL-BABI-014,Babile FDP 14,Food Basket Monitoring,6,9.280054,42.371402,"9.280054, 42.371402",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Cash,TPM,Babile,REL-BABI-014,Babile FDP 14,Warehouse Monitoring,1,9.280054,42.371402,"9.280054, 42.371402",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Cash,TPM,Babile,REL-BABI-014,Babile FDP 14,Distribution Observation,1,9.280054,42.371402,"9.280054, 42.371402",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Cash,TPM,Babile,REL-BABI-014,Babile FDP 14,Partner Performance Monitoring,1,9.280054,42.371402,"9.280054, 42.371402",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-001,Dollo Ado FDP 01,Beneficiary Contact Monitoring,6,4.227909,42.064859,"4.227909, 42.064859",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-001,Dollo Ado FDP 01,Food Basket Monitoring,6,4.227909,42.064859,"4.227909, 42.064859",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-001,Dollo Ado FDP 01,Warehouse Monitoring,1,4.227909,42.064859,"4.227909, 42.064859",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-001,Dollo Ado FDP 01,Distribution Observation,1,4.227909,42.064859,"4.227909, 42.064859",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-001,Dollo Ado FDP 01,Partner Performance Monitoring,1,4.227909,42.064859,"4.227909, 42.064859",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-002,Dollo Ado FDP 02,Beneficiary Contact Monitoring,6,4.090858,42.05288,"4.090858, 42.05288",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-002,Dollo Ado FDP 02,Food Basket Monitoring,6,4.090858,42.05288,"4.090858, 42.05288",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-002,Dollo Ado FDP 02,Warehouse Monitoring,1,4.090858,42.05288,"4.090858, 42.05288",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-002,Dollo Ado FDP 02,Distribution Observation,1,4.090858,42.05288,"4.090858, 42.05288",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-002,Dollo Ado FDP 02,Partner Performance Monitoring,1,4.090858,42.05288,"4.090858, 42.05288",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-003,Dollo Ado FDP 03,Beneficiary Contact Monitoring,6,4.214312,42.06931,"4.214312, 42.06931",3,3,0.5,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-003,Dollo Ado FDP 03,Food Basket Monitoring,6,4.214312,42.06931,"4.214312, 42.06931",3,3,0.5,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-003,Dollo Ado FDP 03,Warehouse Monitoring,1,4.214312,42.06931,"4.214312, 42.06931",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-003,Dollo Ado FDP 03,Distribution Observation,1,4.214312,42.06931,"4.214312, 42.06931",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-003,Dollo Ado FDP 03,Partner Performance Monitoring,1,4.214312,42.06931,"4.214312, 42.06931",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-005,Dollo Ado FDP 05,Beneficiary Contact Monitoring,6,4.081126,42.023142,"4.081126, 42.023142",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-005,Dollo Ado FDP 05,Food Basket Monitoring,6,4.081126,42.023142,"4.081126, 42.023142",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-005,Dollo Ado FDP 05,Warehouse Monitoring,1,4.081126,42.023142,"4.081126, 42.023142",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-005,Dollo Ado FDP 05,Distribution Observation,1,4.081126,42.023142,"4.081126, 42.023142",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-005,Dollo Ado FDP 05,Partner Performance Monitoring,1,4.081126,42.023142,"4.081126, 42.023142",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-006,Dollo Ado FDP 06,Beneficiary Contact Monitoring,6,4.167735,42.055132,"4.167735, 42.055132",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-006,Dollo Ado FDP 06,Food Basket Monitoring,6,4.167735,42.055132,"4.167735, 42.055132",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-006,Dollo Ado FDP 06,Warehouse Monitoring,1,4.167735,42.055132,"4.167735, 42.055132",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-006,Dollo Ado FDP 06,Distribution Observation,1,4.167735,42.055132,"4.167735, 42.055132",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-006,Dollo Ado FDP 06,Partner Performance Monitoring,1,4.167735,42.055132,"4.167735, 42.055132",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-007,Dollo Ado FDP 07,Beneficiary Contact Monitoring,6,4.087281,42.142268,"4.087281, 42.142268",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-007,Dollo Ado FDP 07,Food Basket Monitoring,6,4.087281,42.142268,"4.087281, 42.142268",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-007,Dollo Ado FDP 07,Warehouse Monitoring,1,4.087281,42.142268,"4.087281, 42.142268",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-007,Dollo Ado FDP 07,Distribution Observation,1,4.087281,42.142268,"4.087281, 42.142268",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-007,Dollo Ado FDP 07,Partner Performance Monitoring,1,4.087281,42.142268,"4.087281, 42.142268",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-008,Dollo Ado FDP 08,Beneficiary Contact Monitoring,6,4.168343,42.104926,"4.168343, 42.104926",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-008,Dollo Ado FDP 08,Food Basket Monitoring,6,4.168343,42.104926,"4.168343, 42.104926",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-008,Dollo Ado FDP 08,Warehouse Monitoring,1,4.168343,42.104926,"4.168343, 42.104926",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-008,Dollo Ado FDP 08,Distribution Observation,1,4.168343,42.104926,"4.168343, 42.104926",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-008,Dollo Ado FDP 08,Partner Performance Monitoring,1,4.168343,42.104926,"4.168343, 42.104926",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-010,Dollo Ado FDP 10,Beneficiary Contact Monitoring,6,4.153184,42.164176,"4.153184, 42.164176",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-010,Dollo Ado FDP 10,Food Basket Monitoring,6,4.153184,42.164176,"4.153184, 42.164176",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-010,Dollo Ado FDP 10,Warehouse Monitoring,1,4.153184,42.164176,"4.153184, 42.164176",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-010,Dollo Ado FDP 10,Distribution Observation,1,4.153184,42.164176,"4.153184, 42.164176",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-010,Dollo Ado FDP 10,Partner Performance Monitoring,1,4.153184,42.164176,"4.153184, 42.164176",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-012,Dollo Ado FDP 12,Beneficiary Contact Monitoring,6,4.031852,42.04705,"4.031852, 42.04705",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-012,Dollo Ado FDP 12,Food Basket Monitoring,6,4.031852,42.04705,"4.031852, 42.04705",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-012,Dollo Ado FDP 12,Warehouse Monitoring,1,4.031852,42.04705,"4.031852, 42.04705",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-012,Dollo Ado FDP 12,Distribution Observation,1,4.031852,42.04705,"4.031852, 42.04705",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-012,Dollo Ado FDP 12,Partner Performance Monitoring,1,4.031852,42.04705,"4.031852, 42.04705",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-013,Dollo Ado FDP 13,Beneficiary Contact Monitoring,6,4.199786,42.062019,"4.199786, 42.062019",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-013,Dollo Ado FDP 13,Food Basket Monitoring,6,4.199786,42.062019,"4.199786, 42.062019",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-013,Dollo Ado FDP 13,Warehouse Monitoring,1,4.199786,42.062019,"4.199786, 42.062019",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-013,Dollo Ado FDP 13,Distribution Observation,1,4.199786,42.062019,"4.199786, 42.062019",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-013,Dollo Ado FDP 13,Partner Performance Monitoring,1,4.199786,42.062019,"4.199786, 42.062019",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-014,Dollo Ado FDP 14,Beneficiary Contact Monitoring,6,4.113813,42.095975,"4.113813, 42.095975",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-014,Dollo Ado FDP 14,Food Basket Monitoring,6,4.113813,42.095975,"4.113813, 42.095975",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-014,Dollo Ado FDP 14,Warehouse Monitoring,1,4.113813,42.095975,"4.113813, 42.095975",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-014,Dollo Ado FDP 14,Distribution Observation,1,4.113813,42.095975,"4.113813, 42.095975",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-014,Dollo Ado FDP 14,Partner Performance Monitoring,1,4.113813,42.095975,"4.113813, 42.095975",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-016,Dollo Ado FDP 16,Beneficiary Contact Monitoring,6,4.143021,42.134964,"4.143021, 42.134964",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-016,Dollo Ado FDP 16,Food Basket Monitoring,6,4.143021,42.134964,"4.143021, 42.134964",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-016,Dollo Ado FDP 16,Warehouse Monitoring,1,4.143021,42.134964,"4.143021, 42.134964",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-016,Dollo Ado FDP 16,Distribution Observation,1,4.143021,42.134964,"4.143021, 42.134964",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Dollo Ado,REL-DOLL-016,Dollo Ado FDP 16,Partner Performance Monitoring,1,4.143021,42.134964,"4.143021, 42.134964",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-001,Kelafo FDP 01,Beneficiary Contact Monitoring,6,5.678214,44.191094,"5.678214, 44.191094",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-001,Kelafo FDP 01,Food Basket Monitoring,6,5.678214,44.191094,"5.678214, 44.191094",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-001,Kelafo FDP 01,Warehouse Monitoring,1,5.678214,44.191094,"5.678214, 44.191094",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-001,Kelafo FDP 01,Distribution Observation,1,5.678214,44.191094,"5.678214, 44.191094",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-001,Kelafo FDP 01,Partner Performance Monitoring,1,5.678214,44.191094,"5.678214, 44.191094",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-002,Kelafo FDP 02,Beneficiary Contact Monitoring,6,5.653545,44.145752,"5.653545, 44.145752",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-002,Kelafo FDP 02,Food Basket Monitoring,6,5.653545,44.145752,"5.653545, 44.145752",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-002,Kelafo FDP 02,Warehouse Monitoring,1,5.653545,44.145752,"5.653545, 44.145752",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-002,Kelafo FDP 02,Distribution Observation,1,5.653545,44.145752,"5.653545, 44.145752",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-002,Kelafo FDP 02,Partner Performance Monitoring,1,5.653545,44.145752,"5.653545, 44.145752",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-003,Kelafo FDP 03,Beneficiary Contact Monitoring,6,5.51323,44.168779,"5.51323, 44.168779",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-003,Kelafo FDP 03,Food Basket Monitoring,6,5.51323,44.168779,"5.51323, 44.168779",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-003,Kelafo FDP 03,Warehouse Monitoring,1,5.51323,44.168779,"5.51323, 44.168779",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-003,Kelafo FDP 03,Distribution Observation,1,5.51323,44.168779,"5.51323, 44.168779",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-003,Kelafo FDP 03,Partner Performance Monitoring,1,5.51323,44.168779,"5.51323, 44.168779",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-004,Kelafo FDP 04,Beneficiary Contact Monitoring,6,5.722457,44.133762,"5.722457, 44.133762",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-004,Kelafo FDP 04,Food Basket Monitoring,6,5.722457,44.133762,"5.722457, 44.133762",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-004,Kelafo FDP 04,Warehouse Monitoring,1,5.722457,44.133762,"5.722457, 44.133762",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-004,Kelafo FDP 04,Distribution Observation,1,5.722457,44.133762,"5.722457, 44.133762",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-004,Kelafo FDP 04,Partner Performance Monitoring,1,5.722457,44.133762,"5.722457, 44.133762",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-005,Kelafo FDP 05,Beneficiary Contact Monitoring,6,5.646307,44.110665,"5.646307, 44.110665",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-005,Kelafo FDP 05,Food Basket Monitoring,6,5.646307,44.110665,"5.646307, 44.110665",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-005,Kelafo FDP 05,Warehouse Monitoring,1,5.646307,44.110665,"5.646307, 44.110665",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-005,Kelafo FDP 05,Distribution Observation,1,5.646307,44.110665,"5.646307, 44.110665",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-005,Kelafo FDP 05,Partner Performance Monitoring,1,5.646307,44.110665,"5.646307, 44.110665",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-006,Kelafo FDP 06,Beneficiary Contact Monitoring,6,5.688051,44.196221,"5.688051, 44.196221",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-006,Kelafo FDP 06,Food Basket Monitoring,6,5.688051,44.196221,"5.688051, 44.196221",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-006,Kelafo FDP 06,Warehouse Monitoring,1,5.688051,44.196221,"5.688051, 44.196221",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-006,Kelafo FDP 06,Distribution Observation,1,5.688051,44.196221,"5.688051, 44.196221",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-006,Kelafo FDP 06,Partner Performance Monitoring,1,5.688051,44.196221,"5.688051, 44.196221",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-007,Kelafo FDP 07,Beneficiary Contact Monitoring,6,5.659827,44.140091,"5.659827, 44.140091",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-007,Kelafo FDP 07,Food Basket Monitoring,6,5.659827,44.140091,"5.659827, 44.140091",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-007,Kelafo FDP 07,Warehouse Monitoring,1,5.659827,44.140091,"5.659827, 44.140091",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-007,Kelafo FDP 07,Distribution Observation,1,5.659827,44.140091,"5.659827, 44.140091",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-007,Kelafo FDP 07,Partner Performance Monitoring,1,5.659827,44.140091,"5.659827, 44.140091",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-008,Kelafo FDP 08,Beneficiary Contact Monitoring,6,5.628392,44.217647,"5.628392, 44.217647",3,3,0.5,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-008,Kelafo FDP 08,Food Basket Monitoring,6,5.628392,44.217647,"5.628392, 44.217647",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-008,Kelafo FDP 08,Warehouse Monitoring,1,5.628392,44.217647,"5.628392, 44.217647",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-008,Kelafo FDP 08,Distribution Observation,1,5.628392,44.217647,"5.628392, 44.217647",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-008,Kelafo FDP 08,Partner Performance Monitoring,1,5.628392,44.217647,"5.628392, 44.217647",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-009,Kelafo FDP 09,Beneficiary Contact Monitoring,6,5.634964,44.154129,"5.634964, 44.154129",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-009,Kelafo FDP 09,Food Basket Monitoring,6,5.634964,44.154129,"5.634964, 44.154129",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-009,Kelafo FDP 09,Warehouse Monitoring,1,5.634964,44.154129,"5.634964, 44.154129",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-009,Kelafo FDP 09,Distribution Observation,1,5.634964,44.154129,"5.634964, 44.154129",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-009,Kelafo FDP 09,Partner Performance Monitoring,1,5.634964,44.154129,"5.634964, 44.154129",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-010,Kelafo FDP 10,Beneficiary Contact Monitoring,6,5.624775,44.011656,"5.624775, 44.011656",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-010,Kelafo FDP 10,Food Basket Monitoring,6,5.624775,44.011656,"5.624775, 44.011656",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-010,Kelafo FDP 10,Warehouse Monitoring,1,5.624775,44.011656,"5.624775, 44.011656",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-010,Kelafo FDP 10,Distribution Observation,1,5.624775,44.011656,"5.624775, 44.011656",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-010,Kelafo FDP 10,Partner Performance Monitoring,1,5.624775,44.011656,"5.624775, 44.011656",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-011,Kelafo FDP 11,Beneficiary Contact Monitoring,6,5.721752,44.140331,"5.721752, 44.140331",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-011,Kelafo FDP 11,Food Basket Monitoring,6,5.721752,44.140331,"5.721752, 44.140331",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-011,Kelafo FDP 11,Warehouse Monitoring,1,5.721752,44.140331,"5.721752, 44.140331",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-011,Kelafo FDP 11,Distribution Observation,1,5.721752,44.140331,"5.721752, 44.140331",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-011,Kelafo FDP 11,Partner Performance Monitoring,1,5.721752,44.140331,"5.721752, 44.140331",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-012,Kelafo FDP 12,Beneficiary Contact Monitoring,6,5.66969,44.065016,"5.66969, 44.065016",5,1,0.8333333333333334,Partial,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-012,Kelafo FDP 12,Food Basket Monitoring,6,5.66969,44.065016,"5.66969, 44.065016",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-012,Kelafo FDP 12,Warehouse Monitoring,1,5.66969,44.065016,"5.66969, 44.065016",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-012,Kelafo FDP 12,Distribution Observation,1,5.66969,44.065016,"5.66969, 44.065016",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,WFP,Kelafo,REL-KELA-012,Kelafo FDP 12,Partner Performance Monitoring,1,5.66969,44.065016,"5.66969, 44.065016",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-013,Kelafo FDP 13,Beneficiary Contact Monitoring,6,5.699281,44.164786,"5.699281, 44.164786",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-013,Kelafo FDP 13,Food Basket Monitoring,6,5.699281,44.164786,"5.699281, 44.164786",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-013,Kelafo FDP 13,Warehouse Monitoring,1,5.699281,44.164786,"5.699281, 44.164786",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-013,Kelafo FDP 13,Distribution Observation,1,5.699281,44.164786,"5.699281, 44.164786",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-013,Kelafo FDP 13,Partner Performance Monitoring,1,5.699281,44.164786,"5.699281, 44.164786",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-014,Kelafo FDP 14,Beneficiary Contact Monitoring,6,5.643598,44.174001,"5.643598, 44.174001",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-014,Kelafo FDP 14,Food Basket Monitoring,6,5.643598,44.174001,"5.643598, 44.174001",6,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-014,Kelafo FDP 14,Warehouse Monitoring,1,5.643598,44.174001,"5.643598, 44.174001",1,0,1.0,Complete,Visited
May 2025,Activity 1 Relief,Food,TPM,Kelafo,REL-KELA-014,Kelafo FDP 14,Distribution Observation,1,5.643598,44.174001,"5.643598, 44.174001",1,0,1.0,Complete,Visited
